"","ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj","GENENAME","SYMBOL","ENTREZID"
"6760","ENSRNOG00000017467",678.232736434112,-0.164449879271493,0.178533836913585,0.0729865047655012,0.398729057943969,"RAB4A, member RAS oncogene family","Rab4a","25532"
"6761","ENSRNOG00000017468",1579.30877413362,-0.128814294636215,0.15036030397821,0.126334066829747,0.484318627448357,"trafficking protein particle complex subunit 6A","Trappc6a","680465"
"6762","ENSRNOG00000017469",29308.177737832,0.0565819145120406,0.138166243184627,0.352395280342433,0.702774592239468,"annexin A1","Anxa1","25380"
"6763","ENSRNOG00000017473",4143.34184722543,0.0093817340463758,0.12427710839105,0.869381411925967,0.95453323255197,"outer dynein arm docking complex subunit 4","Odad4","303534"
"6764","ENSRNOG00000017477",126.12415547101,8.81211816815546e-06,0.13886956550494,0.995028644688481,0.998801015674339,"matrix metallopeptidase 23","Mmp23","94339"
"6765","ENSRNOG00000017478",1230.85911470315,0.0194319096020135,0.0993402326174597,0.788220483466437,0.923619823411423,"proprotein convertase subtilisin/kexin type 7","Pcsk7","29606"
"6766","ENSRNOG00000017481",4017.12875849478,0.0310734527018823,0.124887091474189,0.623422558062475,0.858586871580406,"succinate-CoA ligase ADP-forming subunit beta","Sucla2","361071"
"6767","ENSRNOG00000017484",52.017375711435,3.190340722156e-05,0.14010391353561,0.995298133504106,NA,"gap junction protein, alpha 5","Gja5","50563"
"6768","ENSRNOG00000017485",77.6872291587036,0.0361742256181758,0.146602372573468,0.107697930331666,0.458887376012582,"Cd72 molecule","Cd72","313498"
"6769","ENSRNOG00000017488",456.590001528842,0.023590294189147,0.131767093142125,0.656377828074758,0.876273636565562,"sorting nexin 24","Snx24","361328"
"6770","ENSRNOG00000017489",1931.9101719799,0.0791472265378062,0.128391990263502,0.287821843364784,0.651591108909936,"Gse1 coiled-coil protein","Gse1","307913"
"6771","ENSRNOG00000017491",118.548323832433,0.024383837255979,0.139775877622835,0.486974732177585,0.7899582925537,"calcium responsive transcription factor","Carf","301446"
"6772","ENSRNOG00000017493",2066.52710017714,0.287371105086954,0.150506748982287,0.00693335684147693,0.139145100525635,"protein inhibitor of activated STAT, 2","Pias2","83422"
"6773","ENSRNOG00000017494",133.673496872957,-0.0108740508446215,0.136274288481896,0.771496095378922,0.917028367447576,"acid phosphatase 6, lysophosphatidic","Acp6","295305"
"6774","ENSRNOG00000017495",1753.30467021403,-0.0716845366495723,0.137456172144849,0.29666651729954,0.657493041586406,"kelch domain containing 3","Klhdc3","363192"
"6775","ENSRNOG00000017496",1976.88462715429,-0.0776694369763585,0.135616927937989,0.277549810446056,0.644053742707863,"2',3'-cyclic nucleotide 3' phosphodiesterase","Cnp","25275"
"6776","ENSRNOG00000017500",55.7192256139223,-0.0183019746218639,0.138583292880528,0.591030443276152,NA,"MTSS I-BAR domain containing 2","Mtss2","307845"
"6777","ENSRNOG00000017502",1940.46881860051,-0.0257768688239488,0.0971639874418426,0.725967374782244,0.900145781082101,"suppressor of IKBKE 1","Sike1","362007"
"6778","ENSRNOG00000017503",81.4335869990546,0.00347368371879538,0.134518403006492,0.936342030920675,0.978898257000127,"PPARG coactivator 1 beta","Ppargc1b","291567"
"6779","ENSRNOG00000017505",540.326221855192,-0.0110512086216546,0.116159974004583,0.866443101550151,0.953647920964345,"aminopeptidase O","Aopep","290963"
"6780","ENSRNOG00000017506",2163.77270218223,-0.339499670712291,0.246338158495486,0.0116719145800281,0.178712765158727,"clathrin, light chain B","Cltb","116561"
"6781","ENSRNOG00000017508",308.336015756872,0.00397371231983614,0.127791575004756,0.951478685231923,0.984211579749058,"lysine methyltransferase 5C","Kmt5c","308345"
"6782","ENSRNOG00000017509",3211.7695868413,-0.014359155867821,0.10750705983994,0.843850273426903,0.946802438825171,"embryonic ectoderm development","Eed","293104"
"6783","ENSRNOG00000017510",925.692154181469,-0.116543967810777,0.16816734193409,0.125002703408988,0.483466971174189,"milk fat globule EGF and factor V/VIII domain containing","Mfge8","25277"
"6784","ENSRNOG00000017512",382.627428449234,-0.0926608780583248,0.163631885042518,0.143328089462507,0.508821421431444,"aldehyde dehydrogenase 3 family, member B1","Aldh3b1","309147"
"6785","ENSRNOG00000017513",703.696062541744,-0.035300454878021,0.126221504420061,0.574540443255958,0.834947181490069,"mitoguardin 2","Miga2","296623"
"6786","ENSRNOG00000017516",26.1337127273033,0.0102127806868926,0.139609708033896,0.689343447739134,NA,"BCL9, transcription coactivator","Bcl9","310704"
"6787","ENSRNOG00000017523",231.650366980281,-0.0353281366749091,0.137772833702774,0.461274381459067,0.773750154507328,"hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)","H6pd","298655"
"6788","ENSRNOG00000017525",13.740267519236,-0.00240798961369228,0.140057187669938,0.898451974877984,NA,"Eph receptor A1","Epha1","312279"
"6789","ENSRNOG00000017536",2252.99810652861,-0.018692833081195,0.113453846803143,0.7831768164451,0.9216940309311,"cell division cycle 16","Cdc16","290875"
"6790","ENSRNOG00000017539",146.172866000691,0.00430809866865464,0.13197518820409,0.924114544888078,0.974441427577176,"matrix metallopeptidase 9","Mmp9","81687"
"6791","ENSRNOG00000017545",1061.76661316851,0.0641207355723094,0.128334191742439,0.364456933668827,0.711097430637606,"magnesium transporter MRS2","Mrs2","79032"
"6792","ENSRNOG00000017548",486.785618669082,-0.270107685599221,0.18265830214477,0.0165668330986243,0.208073668229181,"family with sequence similarity 53, member A","Fam53a","305461"
"6793","ENSRNOG00000017550",8.96022165503245,0.00584978413011798,0.140829119862053,0.694544537668652,NA,"fibulin 7","Fbln7","296145"
"6794","ENSRNOG00000017552",1286.35120412202,-0.338687813273865,0.263891918885792,0.0128744095786395,0.187332348017764,NA,NA,NA
"6795","ENSRNOG00000017553",1476.93566956557,0.00125427743325005,0.100481559774877,0.99205943511116,0.99795103092264,"mitochondrial elongation factor 1","Mief1","315141"
"6796","ENSRNOG00000017558",1158.41277524171,-0.0245471923148694,0.135513016699572,0.584646408592931,0.840110988493061,"tubulin, beta 2A class IIa","Tubb2a","498736"
"6797","ENSRNOG00000017560",221.829566378047,0.00885949776694468,0.137990452395228,0.785103510367415,0.922150585155453,"midkine","Mdk","81517"
"6798","ENSRNOG00000017561",616.206424902789,0.0460327487344457,0.118374497262577,0.508568493031387,0.803157408251384,"target of EGR1, exonuclease","Toe1","298443"
"6799","ENSRNOG00000017564",1013.75153517734,-0.0269827922147809,0.127727057540346,0.647258367979972,0.87080439144067,"MIB E3 ubiquitin protein ligase 2","Mib2","474147"
"6800","ENSRNOG00000017568",160.324569869655,0.0143026467750423,0.134909329257698,0.742944725880979,0.905904006014239,"Ras-like without CAAX 2","Rit2","291713"
"6801","ENSRNOG00000017571",10393.9105282654,-0.0771523826323087,0.123803910775104,0.304710046942806,0.663283406862748,"NADH:ubiquinone oxidoreductase subunit A2","Ndufa2","291660"
"6802","ENSRNOG00000017575",1314.87526813162,-0.0562847650809838,0.124591554073603,0.420695485688629,0.751296989198816,"GINS complex subunit 2","Gins2","292058"
"6803","ENSRNOG00000017577",40.5141463710932,0.00230416884960366,0.137661086958025,0.945301945905111,NA,"biphenyl hydrolase like","Bphl","361239"
"6804","ENSRNOG00000017579",646.577617636003,0.00116218498231137,0.124325618076383,0.98683979454044,0.995496283966234,"myosin regulatory light chain interacting protein","Mylip","306825"
"6805","ENSRNOG00000017581",336.719745893393,0.018399875529374,0.128285878619696,0.742823050601935,0.905875367104749,"similar to human chromosome 5 open reading frame 34","C2h5orf34","310377"
"6806","ENSRNOG00000017583",1575.86071313633,-0.0203895491460212,0.0982668553438237,0.772635515441989,0.917348560152992,"MAPK associated protein 1","Mapkap1","296648"
"6807","ENSRNOG00000017585",1338.5283759641,-0.215124197701726,0.183945083293686,0.0371710158217697,0.297257404182468,"activator of basal transcription 1","Abt1","306960"
"6808","ENSRNOG00000017586",51.2301834174595,-0.0464916909588411,0.149922685699851,0.103490621677697,NA,NA,NA,NA
"6809","ENSRNOG00000017593",283.069216695322,0.0475604300666545,0.139835417094867,0.370870522297829,0.715964991235319,"5-methyltetrahydrofolate-homocysteine methyltransferase","Mtr","81522"
"6810","ENSRNOG00000017595",1775.37010483487,0.265093814257432,0.204815827812959,0.0196542677457302,0.227061338449286,"Ras suppressor protein 1","Rsu1","680419"
"6811","ENSRNOG00000017600",724.553116852686,0.0622891590862586,0.126585526872821,0.379489118898317,0.72285153398985,"protein tyrosine phosphatase, non-receptor type 9","Ptpn9","266611"
"6812","ENSRNOG00000017601",79.4318843864583,0.0101712861523056,0.132203289002324,0.834275622018703,0.943010593173993,"steroid 5 alpha-reductase 1","Srd5a1","24950"
"6813","ENSRNOG00000017602",83.9506129510061,-0.0874571393937521,0.171546063217831,0.0793864752317946,0.411198826439482,"interleukin 34","Il34","498951"
"6814","ENSRNOG00000017604",449.737163521675,-0.00212617675683188,0.12341412580319,0.969501591960923,0.991040202387944,"RHO family interacting cell polarization regulator 1","Ripor1","291974"
"6815","ENSRNOG00000017605",804.893030979464,-0.0694063019876019,0.123956130839452,0.345903820175292,0.698123558357684,"GDP-mannose 4, 6-dehydratase","Gmds","291095"
"6816","ENSRNOG00000017606",70.6702162514874,-0.00550039260402045,0.137705373854444,0.859787479458189,0.951590854801755,"purinergic receptor P2X 1","P2rx1","25505"
"6817","ENSRNOG00000017607",1603.23216655256,0.0427120060063875,0.113082179908746,0.538201256619855,0.818458652426407,"Fas associated factor family member 2","Faf2","291000"
"6818","ENSRNOG00000017608",280.556331726585,0.0700830295515119,0.138417657763764,0.297941465260113,0.657744952448802,"C2 domain containing 3 centriole elongation regulator","C2cd3","293148"
"6819","ENSRNOG00000017609",2224.46281087922,0.013905787050061,0.12305044913508,0.822579172374992,0.938383154057043,"cyclic nucleotide gated channel subunit alpha 4","Cnga4","85258"
"6820","ENSRNOG00000017610",460.444155197557,-0.0207783490054106,0.131075496499144,0.691389376611047,0.886679185963599,"NEDD4 like E3 ubiquitin protein ligase","Nedd4l","291553"
"6821","ENSRNOG00000017612",7704.4440440894,0.0974249409912303,0.138309361160281,0.219418809817988,0.593904451339485,"VPS35 retromer complex component","Vps35","25479"
"6822","ENSRNOG00000017613",578.094113618535,0.0665303476880707,0.123178180423241,0.356204322646411,0.705284558839893,"terminal nucleotidyltransferase 4A","Tent4a","306672"
"6823","ENSRNOG00000017621",919.102837516582,-0.0650887305212173,0.128634527259259,0.357601139329732,0.705703096266891,"SPNS lysolipid transporter 1, lysophospholipid","Spns1","361648"
"6824","ENSRNOG00000017622",1522.80829770418,-0.232215056096519,0.244611616385519,0.0326881693867063,0.279337597042734,"nucleophosmin/nucleoplasmin, 3","Npm3","502389"
"6825","ENSRNOG00000017625",374.828483902584,0.102633173062979,0.198414838382932,0.00598790294516526,0.127902955029468,"5-hydroxytryptamine receptor 2B","Htr2b","29581"
"6826","ENSRNOG00000017628",2198.17563442394,-0.193735793075993,0.314501309706201,0.026898440997997,0.257993892807242,"transgelin","Tagln","25123"
"6827","ENSRNOG00000017631",790.352290390112,0.00437993438304668,0.123728065359177,0.941684313206907,0.980860918711576,"cytochrome P450, family 20, subfamily a, polypeptide 1","Cyp20a1","316435"
"6828","ENSRNOG00000017635",237.410143733569,-0.046297980631962,0.147133279108459,0.212050790298132,0.583844799889779,"inositol polyphosphate-5-phosphatase A","Inpp5a","365382"
"6829","ENSRNOG00000017637",68.484450323751,-0.0262720527894362,0.139719031320381,0.471353749075709,NA,"fructose-bisphosphatase 2","Fbp2","114508"
"6830","ENSRNOG00000017641",175.093771276921,0.025865401853156,0.135456518248954,0.583713214868304,0.839617808120738,"ring finger protein 44","Rnf44","361212"
"6831","ENSRNOG00000017642",978.410585057665,0.177019198930344,0.246627681075466,0.0436099004818092,0.321068549674677,"acyl-CoA binding domain containing 5","Acbd5","307170"
"6832","ENSRNOG00000017644",1073.2579469492,0.13745538231538,0.168330228632895,0.101415145598483,0.450295152052556,"USP6 N-terminal like","Usp6nl","291309"
"6833","ENSRNOG00000017645",5806.07275932097,-0.00529106567284917,0.141441270463976,NA,NA,"myosin light chain 11","Myl11","24584"
"6834","ENSRNOG00000017646",825.740245736771,-0.042321542779482,0.145828134924154,0.233636054044018,0.608551561233,"similar to human chromosome 16 open reading frame 74","C19h16orf74","361424"
"6835","ENSRNOG00000017647",466.411047838177,0.0278194246741766,0.128850033086348,0.650387483094025,0.872883939405652,"zinc finger CCCH type containing 8","Zc3h8","311414"
"6836","ENSRNOG00000017654",3212.43353349707,-0.14751200730431,0.177423882594698,0.0872098904357357,0.426845945637984,"ER membrane protein complex subunit 8","Emc8","361425"
"6837","ENSRNOG00000017657",2289.50170714158,-0.137148545759255,0.152420873926251,0.110131454066473,0.462083302749387,"PHD finger protein 23","Phf23","360550"
"6838","ENSRNOG00000017660",287.41980282231,0.0608943673940956,0.148024719614376,0.239957618830534,0.614019416430862,"inositol polyphosphate-4-phosphatase type I A","Inpp4a","80849"
"6839","ENSRNOG00000017663",544.356579516238,-0.0217288162463169,0.125727693224922,0.683154918519023,0.882953181103688,"dolichyldiphosphatase 1","Dolpp1","296624"
"6840","ENSRNOG00000017669",477.065052928361,0.0355827490963537,0.1299644379913,0.593706079535666,0.84597050458694,"chromodomain helicase DNA binding protein 1-like","Chd1l","310707"
"6841","ENSRNOG00000017671",533.420156414929,-0.140374725609531,0.197855597683031,0.0762767141473361,0.402787750727004,"RAS p21 protein activator 3","Rasa3","29372"
"6842","ENSRNOG00000017672",69.7826239418149,0.00703226622215954,0.140515306979773,0.702318378352653,0.889833424830501,"aldo-keto reductase family 1, member C14","Akr1c14","191574"
"6843","ENSRNOG00000017673",51.4968972331496,-0.016348605161045,0.137716012486534,0.648411293185869,NA,"BR serine/threonine kinase 1","Brsk1","499073"
"6844","ENSRNOG00000017674",1698.51925936134,0.187402140365406,0.186910147502781,0.052071759037605,0.34110297850583,"CCCTC-binding factor","Ctcf","83726"
"6845","ENSRNOG00000017676",653.180397236245,-0.0214712337808047,0.140495424053216,0.478048022078558,0.782947878804039,"plasmalemma vesicle associated protein","Plvap","56765"
"6846","ENSRNOG00000017678",63.4310588343847,0.0204205927330029,0.136382823551348,0.629103634422642,NA,NA,NA,NA
"6847","ENSRNOG00000017680",5530.2329799407,-0.00845244951400767,0.116356536048471,0.880985749056674,0.958882444526477,"DENN domain containing 2D","Dennd2d","310772"
"6848","ENSRNOG00000017681",22.9536426513006,-0.0137859238616641,0.139809170880121,0.600222479912337,NA,"lens intrinsic membrane protein 2","Lim2","114903"
"6849","ENSRNOG00000017683",29.081241268049,0.00851329959574209,0.140443873487815,0.665124214941981,NA,"ADAM metallopeptidase domain 18","Adam18","57029"
"6850","ENSRNOG00000017684",76.3484831934654,-0.00185419913530319,0.133092250856812,0.965307543107897,0.989122644656882,"F-box and leucine-rich repeat protein 22","Fbxl22","363083"
"6851","ENSRNOG00000017689",13.5757271748614,0.00231405849676794,0.139533584740155,0.922653336657372,NA,"inter-alpha trypsin inhibitor, heavy chain 3","Itih3","50693"
"6852","ENSRNOG00000017690",146.865867121611,0.0236222409277342,0.13564860121557,0.604815085119385,0.850101202973357,"centriole, cilia and spindle-associated protein","Ccsap","307926"
"6853","ENSRNOG00000017692",1291.48363206008,-0.0227046861920721,0.113036737958392,0.739466879922877,0.90495170158131,"protein phosphatase 1, regulatory subunit 37","Ppp1r37","308398"
"6854","ENSRNOG00000017695",40.1516670724041,-0.0245735448032794,0.140487137795416,0.449224027986802,NA,"peroxiredoxin 1-like 1","Prdx1l1","100363379"
"6855","ENSRNOG00000017702",10.5030383382524,-0.0300147583093172,0.144686067176313,0.146872067190648,NA,"glycosylphosphatidylinositol specific phospholipase D1","Gpld1","291132"
"6856","ENSRNOG00000017703",3878.40747860458,-0.0995784514646466,0.125335009273105,0.208923716100265,0.579348711287335,"unc-93 homolog B1, TLR signaling regulator","Unc93b1","361689"
"6857","ENSRNOG00000017704",257.498715646358,-0.830625618009451,0.291058636310992,0.000203655826645035,0.0205187751004754,"semaphorin 3F","Sema3f","315996"
"6858","ENSRNOG00000017706",291.553600794684,-0.0137643074841184,0.131539290938144,0.780737270873011,0.921524937872072,"solute carrier family 66 member 1","Slc66a1","362642"
"6859","ENSRNOG00000017707",1886.51184648549,0.308183028460877,0.208461402416629,0.0116018957024466,0.178712765158727,"abl-interactor 2","Abi2","286928"
"6860","ENSRNOG00000017708",11687.4682468548,-0.101736802953712,0.136072523696423,0.193790176032496,0.564204899362308,"poly(rC) binding protein 1","Pcbp1","500242"
"6861","ENSRNOG00000017714",1061.26023740046,-0.0869960982606102,0.121144034321205,0.261114342814401,0.630191306345796,"ubiquitin specific peptidase 3","Usp3","363084"
"6862","ENSRNOG00000017716",29.6275123124342,-0.00752511256421458,0.140710102433947,0.649273419442199,NA,"uncoupling protein 3","Ucp3","25708"
"6863","ENSRNOG00000017718",691.753806736422,-0.0390018439335367,0.125347867070909,0.545735224722235,0.821519028249663,"transmembrane and coiled-coil domains 6","Tmco6","291661"
"6864","ENSRNOG00000017720",596.918974270322,0.198509052921004,0.265924134333156,0.0362799752113294,0.294193388732896,"max dimerization protein 1","Mxd1","362391"
"6865","ENSRNOG00000017723",4449.98420568412,0.176264095845824,0.22745713297054,0.0518746660726913,0.34110297850583,"choline/ethanolamine phosphotransferase 1","Cept1","310773"
"6866","ENSRNOG00000017724",3134.60565528688,-0.0263073439251229,0.10534945084719,0.70979510598433,0.893045612733662,"splicing factor 3b, subunit 3","Sf3b3","292019"
"6867","ENSRNOG00000017728",640.789445210506,0.0555367514829449,0.13557153649244,0.375279950755953,0.719407684687073,"erythroid differentiation regulatory factor 1","Edrf1","309069"
"6868","ENSRNOG00000017729",2322.04459505405,-0.101525887824447,0.141689887541795,0.188552405039932,0.558277376708225,"proteasome assembly chaperone 2","Psmg2","291539"
"6869","ENSRNOG00000017730",5905.14068796363,-0.0687845737662266,0.117934038760237,0.354774421495521,0.705028240308345,"proteasome 26S subunit, non-ATPase 1","Psmd1","83806"
"6870","ENSRNOG00000017731",823.050667327206,-0.175938927833797,0.17705040583816,0.0627661269993716,0.373350238185917,"1-acylglycerol-3-phosphate O-acyltransferase 4","Agpat4","170919"
"6871","ENSRNOG00000017737",6835.68900021006,0.0308648734090076,0.106428675406179,0.652897698971451,0.874395989035403,"diacylglycerol kinase zeta","Dgkz","81821"
"6872","ENSRNOG00000017741",3293.49647209999,-0.0914381895320237,0.148510315841168,0.199117837212206,0.569730227861515,"nudix hydrolase 5","Nudt5","361274"
"6873","ENSRNOG00000017744",2938.48222143547,0.215250071839934,0.234446275828765,0.0365210225570215,0.295097119809574,"DNA damage regulated autophagy modulator 2","Dram2","362011"
"6874","ENSRNOG00000017745",1429.62242084051,-0.00345738518171978,0.108993851220214,0.977521640905215,0.992722427704068,"component of oligomeric golgi complex 4","Cog4","361407"
"6875","ENSRNOG00000017746",105.880099487121,-0.0127899073072402,0.136139219152756,0.742052094827802,0.905515062818523,"par-6 family cell polarity regulator alpha","Pard6a","307799"
"6876","ENSRNOG00000017749",35719.5818120858,-0.0678729605020377,0.140534836000619,0.294278529348416,0.656404675415566,"natural killer cell granule protein 7","Nkg7","171062"
"6877","ENSRNOG00000017751",6631.9417241693,0.096114787820565,0.106968307324823,0.208572826689697,0.579348711287335,"ADP-ribosylation factor like GTPase 6 interacting protein 1","Arl6ip1","293551"
"6878","ENSRNOG00000017752",1577.88080024199,-0.0976787159122089,0.144844069290382,0.195117859025901,0.566254607445802,"methylcrotonyl-CoA carboxylase subunit 2","Mccc2","361884"
"6879","ENSRNOG00000017753",921.330299088912,-0.0467717001887074,0.132672467060249,0.444122492175142,0.764981333741507,"ERCC excision repair 2, TFIIH core complex helicase subunit","Ercc2","308415"
"6880","ENSRNOG00000017757",8.2022038612124,0.00353010245281552,0.14047572356193,0.836612398706836,NA,NA,NA,NA
"6881","ENSRNOG00000017758",4549.01082194825,-0.0430065609527366,0.113098101212384,0.56583264075354,0.831093508553318,"NS5A transactivated protein 4","Ns5atp4","361985"
"6882","ENSRNOG00000017759",108.677022225771,0.0260733383351553,0.139858970627011,0.471192738173302,0.779595237653531,"urocortin 3","Ucn3","498791"
"6883","ENSRNOG00000017765",1168.86327647545,0.0161332412099677,0.106496327574212,0.821153052138753,0.937789898545461,"neuroepithelial cell transforming 1","Net1","307098"
"6884","ENSRNOG00000017766",4055.25908112716,0.0556433429109151,0.134023816848511,0.385670789741027,0.727928040650131,"carbonic anhydrase 12","Car12","363085"
"6885","ENSRNOG00000017767",50.6639610173306,-0.0452178132982598,0.145871199847403,0.245938867746807,NA,"inositol 1,4,5-triphosphate receptor associated 1","Irag1","308899"
"6886","ENSRNOG00000017770",2698.27408758344,-0.223188412236268,0.151149380649021,0.0249944947442242,0.250324052582084,"cell division cycle 123","Cdc123","116656"
"6887","ENSRNOG00000017777",17848.4583748224,-0.0503499701209947,0.104459701324354,0.488699236599758,0.791442504792069,"adenosylhomocysteinase","Ahcy","29443"
"6888","ENSRNOG00000017780",1303.67261185424,-0.309715070627069,0.205270939208335,0.0119883672155544,0.181520574180528,"aldo-keto reductase family 7, member A2","Akr7a2","171445"
"6889","ENSRNOG00000017781",8929.65742403664,0.0354604183245529,0.114152602790338,0.613004331913854,0.853029255688918,"DnaJ heat shock protein family (Hsp40) member C7","Dnajc7","303536"
"6890","ENSRNOG00000017783",464.931298288671,-0.00597555365352156,0.140617121155456,0.691508519294756,0.886679185963599,"secreted frizzled-related protein 1","Sfrp1","84402"
"6891","ENSRNOG00000017784",1518.55808219893,0.341938851230334,0.228332950766716,0.00914484065594586,0.161253420029569,"ligand dependent nuclear receptor interacting factor 1","Lrif1","310775"
"6892","ENSRNOG00000017786",6209.47567703249,-0.00485564152617857,0.141468279473713,NA,NA,"actin, alpha 1, skeletal muscle","Acta1","29437"
"6893","ENSRNOG00000017787",995.793341067557,0.0919709876158291,0.147250432469573,0.202949690246919,0.573699205400484,"receptor interacting serine/threonine kinase 1","Ripk1","306886"
"6894","ENSRNOG00000017791",1416.74131892339,0.0892199306016392,0.166387023745887,0.123264184513894,0.480521875520962,"Rho GTPase activating protein 12","Arhgap12","307016"
"6895","ENSRNOG00000017795",3430.95107598667,-0.127891950537444,0.153455107189271,0.127149213449138,0.485343291237718,"HSPA (Hsp70) binding protein 1","Hspbp1","246146"
"6896","ENSRNOG00000017801",21831.9173619889,0.000396137975637204,0.128106716829999,0.998628618244908,0.999418672531494,"activating transcription factor 4","Atf4","79255"
"6897","ENSRNOG00000017803",889.375767159846,-0.0447119690839274,0.121170373251293,0.515249741091075,0.805883573040208,"amyloid beta precursor protein binding family B member 1 interacting protein","Apbb1ip","307171"
"6898","ENSRNOG00000017804",4527.62141434329,-0.174869363317382,0.196927693033133,0.0588461684709582,0.363072054379262,"septin 1","Septin1","293507"
"6899","ENSRNOG00000017805",28.6260491360055,-0.0223932982462871,0.141980117390317,0.346211544442729,NA,"dual oxidase maturation factor 2","Duoxa2","499879"
"6900","ENSRNOG00000017810",257.14705786317,-0.0292148907638866,0.128197536249766,0.62095793415974,0.857742980711571,"uroporphyrinogen III synthase","Uros","309070"
"6901","ENSRNOG00000017816",11.3564983692195,-0.00736878252224298,0.14032451115076,0.702793587641042,NA,"phosphodiesterase 6A","Pde6a","307401"
"6902","ENSRNOG00000017817",26103.3054101666,-0.378169629369606,0.147098230622368,0.00098345563727304,0.0474550993429142,"cytochrome c oxidase subunit 4i1","Cox4i1","29445"
"6903","ENSRNOG00000017819",2200.79293643452,0.00539148452345041,0.139945699141,0.811508987576036,0.932199558425302,"CD14 molecule","Cd14","60350"
"6904","ENSRNOG00000017820",43.8257714093942,-0.00296481201672592,0.136828906070613,0.929089646765315,NA,"N-ribosyldihydronicotinamide:quinone dehydrogenase 2","Nqo2","291084"
"6905","ENSRNOG00000017822",2248.13781248086,0.336157365683372,0.14877823461632,0.0024439747291125,0.0808652381208274,"O-GlcNAcase","Oga","154968"
"6906","ENSRNOG00000017824",1245.61979345837,-0.00159342606835876,0.118487907538327,0.952204052510178,0.984725509839983,"nuclear receptor coactivator 5","Ncoa5","296372"
"6907","ENSRNOG00000017826",1184.95864467528,0.132779815140397,0.15348930743042,0.116673100472019,0.471873267806018,"5-methyltetrahydrofolate-homocysteine methyltransferase reductase","Mtrr","290947"
"6908","ENSRNOG00000017828",13.1172626248481,-0.000220172967828805,0.140091825969776,0.98697274157593,NA,"early growth response 3","Egr3","25148"
"6909","ENSRNOG00000017829",3097.4590359978,-0.126922117705069,0.143393322621563,0.131129195637241,0.492545658967334,"SSU72 homolog, RNA polymerase II CTD phosphatase","Ssu72","298681"
"6910","ENSRNOG00000017832",7426.73755862335,0.211053922415667,0.255315108743843,0.0365833276035294,0.295303695634483,"sorting nexin 2","Snx2","291464"
"6911","ENSRNOG00000017833",659.826818286741,-0.0112552969002596,0.141945167655865,0.141808545989726,0.506753819371798,"actinin alpha 2","Actn2","291245"
"6912","ENSRNOG00000017836",697.838917656329,-0.133591493239484,0.181421240359237,0.0966206445958592,0.440352295772023,"ribosomal RNA processing 36","Rrp36","100360664"
"6913","ENSRNOG00000017837",834.532573776008,-0.102015800362145,0.135816902779287,0.196750456705996,0.567439595864664,"zinc finger protein 48","Znf48","103690203"
"6914","ENSRNOG00000017838",1193.68300846871,0.136663993234358,0.149127608240835,0.109391252192114,0.461043294921221,"germ cell-less 1, spermatogenesis associated","Gmcl1","312516"
"6915","ENSRNOG00000017839",872.40011949424,-0.0961790138978611,0.144285600621536,0.201019298493199,0.571436882233477,"ERCC excision repair 1, endonuclease non-catalytic subunit","Ercc1","292673"
"6916","ENSRNOG00000017840",1248.7278672405,-0.0507658026798914,0.104678427591789,0.487925326149929,0.790640831534536,"phosphatidylinositol 3-kinase, catalytic subunit type 3","Pik3c3","65052"
"6917","ENSRNOG00000017841",1253.96892079061,-0.0606468546978905,0.104882622527116,0.436603450501625,0.760651734623322,"proteasome activator subunit 3 interacting protein 1","Psme3ip1","307652"
"6918","ENSRNOG00000017843",2231.25019626844,-0.202708064257745,0.177434708891282,0.0430895462623766,0.318761848081324,"RNA polymerase III subunit K","Polr3k","366277"
"6919","ENSRNOG00000017847",3493.97530724205,-0.250223139915875,0.138011469946806,0.0115731786374387,0.178712765158727,NA,NA,NA
"6920","ENSRNOG00000017849",675.17317057732,0.089430599959275,0.159057324425192,0.162382840010264,0.532141859489165,"amyloid beta precursor protein binding family B member 3","Apbb3","117026"
"6921","ENSRNOG00000017850",2565.56654881234,-0.0390539929544616,0.138361176149301,0.420988380368466,0.751296989198816,"dCTP pyrophosphatase 1","Dctpp1","192252"
"6922","ENSRNOG00000017851",5972.84112354027,-0.0454786600268087,0.130734897194501,0.466428548009569,0.776596421498382,"electron transfer flavoprotein subunit beta","Etfb","292845"
"6923","ENSRNOG00000017852",9856.80962788422,-0.0195907909671022,0.121409165233446,0.755244746380096,0.910757092136905,"asparaginyl-tRNA synthetase 1","Nars1","291556"
"6924","ENSRNOG00000017854",11716.7350264906,-0.114529581014119,0.160490721523232,0.13845998871297,0.503207728598972,"uncoupling protein 2","Ucp2","54315"
"6925","ENSRNOG00000017857",287.560491709366,-0.052727031417336,0.130868597940728,0.418187409972808,0.749815946598746,"cullin 7","Cul7","680835"
"6926","ENSRNOG00000017858",860.681452198634,-0.187055570439109,0.140399831645157,0.0437766480986397,0.321132176934931,"TSR3 ribosome maturation factor","Tsr3","360494"
"6927","ENSRNOG00000017863",1098.63937238965,0.307989239670147,0.212880792579892,0.0120374733918706,0.181759462289717,"zinc finger E-box binding homeobox 1","Zeb1","25705"
"6928","ENSRNOG00000017864",1018.81327223873,0.106350515641663,0.195641264661072,0.0271862538116075,0.259443000540781,"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB","Bdp1","294687"
