"","ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GENENAME","SYMBOL","ENTREZID"
"8319","ENSRNOG00000020916",598.355171825599,-0.279978523594642,0.164972991288773,-1.6971173366467,0.08967447918485,0.429489616933186,"transmembrane and ubiquitin-like domain containing 2","Tmub2","303567"
"8320","ENSRNOG00000020918",374.175668458651,-0.115017426430547,0.404326562048589,-0.284466659444267,0.776052780981275,0.91910547295036,"cyclin D1","Ccnd1","58919"
"8321","ENSRNOG00000020922",151.251616300598,-0.369149778787669,0.40085099217528,-0.92091521785794,0.357094692811929,0.705573420691442,"heat shock protein family B (small) member 6","Hspb6","192245"
"8322","ENSRNOG00000020923",134.446050325471,-0.44781962099433,0.557379656246261,-0.803437326741029,0.42172200774475,0.751296989198816,"tuftelin 1","Tuft1","365864"
"8323","ENSRNOG00000020925",1643.85478461207,-0.139413249447197,0.131279083276701,-1.06196086967907,0.288253449746579,0.651772554203539,"coiled-coil domain containing 86","Ccdc86","293738"
"8324","ENSRNOG00000020929",1173.96979493546,-0.372404180257173,0.158737030506146,-2.34604477020725,0.018973828232637,0.221783402904079,"lin-37 DREAM MuvB core complex component","Lin37","292787"
"8325","ENSRNOG00000020930",1126.80339083869,-0.0782707406931317,0.24260520968463,-0.322625968316502,0.746978524679203,0.907470635996009,"ataxin 7-like 3","Atxn7l3","287734"
"8326","ENSRNOG00000020935",1095.94792086016,-0.0997289576168329,0.287366584718676,-0.347044377878746,0.72855797944851,0.901386990760398,"calpain 1","Capn1","29153"
"8327","ENSRNOG00000020937",4653.49802405147,-0.135592826156751,0.145516231254475,-0.931805510545623,0.35143704628666,0.702318899767179,"upstream binding transcription factor","Ubtf","25574"
"8328","ENSRNOG00000020938",815.723456100615,-0.133830980002465,0.202476409798086,-0.66097072807605,0.50863108594576,0.803157408251384,"protein phosphatase 1, regulatory subunit 15A","Ppp1r15a","171071"
"8329","ENSRNOG00000020941",3597.717994041,-0.242813294858623,0.190435548030075,-1.27504185731267,0.20229442705341,0.573467042900467,"presenilin enhancer gamma secretase subunit","Psenen","292788"
"8330","ENSRNOG00000020942",57.0707048916248,-0.247506000038914,0.629651491598262,-0.39308411612059,0.69425735530737,NA,"pleckstrin homology domain containing A4","Plekha4","308584"
"8331","ENSRNOG00000020946",1538.49589776534,-0.253618174141819,0.15753676709376,-1.60989830387261,0.107420059347768,0.458731198677546,"coiled-coil domain containing 12","Ccdc12","363151"
"8332","ENSRNOG00000020947",1859.66266855754,-0.423911452743755,0.251109357360628,-1.68815474341308,0.0913815281290376,0.432398788544829,"egl-9 family hypoxia-inducible factor 2","Egln2","308457"
"8333","ENSRNOG00000020948",76.4318643739419,0.256058611021174,0.840656577912577,0.304593597134503,0.760675697185549,0.913121816811661,"parathyroid hormone 1 receptor","Pth1r","56813"
"8334","ENSRNOG00000020949",17.9517555769737,-1.01014725712588,0.82401244688859,-1.22588834785218,0.220240694258368,NA,"hydroxysteroid (17-beta) dehydrogenase 14","Hsd17b14","691018"
"8335","ENSRNOG00000020950",593.753778636214,0.088104289618171,0.34566990627344,0.254879837727258,0.798815909247496,0.9274443327333,"synoviolin 1","Syvn1","361712"
"8336","ENSRNOG00000020951",137.697883844372,-0.841463790370542,0.816596682989758,-1.03045212881559,0.302797813283806,0.66087322606631,"solute carrier family 4 member 1 (Diego blood group)","Slc4a1","24779"
"8337","ENSRNOG00000020953",726.416326240105,1.51255885721918,0.652832498226708,2.31691722046275,0.020508241513371,0.230717717025423,"membrane spanning 4-domains A7","Ms4a7","293744"
"8338","ENSRNOG00000020956",1135.38371378176,-0.269516295321138,0.198046099471906,-1.36087656378898,0.173552700961435,0.542910217010385,"branched chain amino acid transaminase 2","Bcat2","64203"
"8339","ENSRNOG00000020957",333.437434192181,-0.365265003872389,0.339776705394418,-1.07501484967424,0.282368079997607,0.648267915058028,"IGF-like family receptor 1","Igflr1","499126"
"8340","ENSRNOG00000020970",957.857299822781,-0.187623672032755,0.187444579751382,-1.00095544123821,0.316848351132912,0.67137835466588,"RUN domain containing 3A","Rundc3a","303569"
"8341","ENSRNOG00000020975",2227.09682078615,-0.119957988888162,0.197164326861467,-0.608416293138298,0.542911407958262,0.819952338853198,"mitochondrial ribosomal protein L49","Mrpl49","309176"
"8342","ENSRNOG00000020979",28234.5137858034,-0.312128783414569,0.199907950095892,-1.56136253343025,0.118438236717217,0.472971457176229,"proteasome 20S subunit beta 4","Psmb4","58854"
"8343","ENSRNOG00000020980",6.5752863376349,0.70363923241394,2.51243926914941,0.280062185404449,0.779429795878937,NA,NA,NA,NA
"8344","ENSRNOG00000020982",32846.6233035807,-0.412718518325017,0.149433428160345,-2.76188884512616,0.00574680396712448,0.12510012077574,"FAU ubiquitin like and ribosomal protein S30 fusion","Fau","29752"
"8345","ENSRNOG00000020989",510.869936539455,-0.408866978888066,0.463977123731594,-0.881222280097997,0.378197522409339,0.72217624547704,"transmembrane 7 superfamily member 2","Tm7sf2","293688"
"8346","ENSRNOG00000020991",1427.94253614174,0.943311460366221,0.461844022548234,2.04248926977875,0.0411030227285178,0.312806092088352,"membrane spanning 4-domains A6A","Ms4a6a","361735"
"8347","ENSRNOG00000020994",6798.40492677067,-0.338890908233375,0.136836814631687,-2.47660623455421,0.0132638145381178,0.188566267899054,"solute carrier family 25, member 39","Slc25a39","360636"
"8348","ENSRNOG00000020995",7.15534391451811,-0.0717655766903298,1.5877607789091,-0.0451992375952489,0.963948501941753,NA,"fucosyltransferase 1","Fut1","81919"
"8349","ENSRNOG00000020996",1392.83366516175,-0.336747479458538,0.241066044018191,-1.39690963457768,0.162440746976482,0.532141859489165,"VPS51 subunit of GARP complex","Vps51","120097389"
"8350","ENSRNOG00000020997",15.4458772555544,1.82798714891264,1.36169527885513,1.34243481438046,0.179455052862987,NA,"membrane-spanning 4-domains, subfamily A, member 4C","Ms4a4c","293746"
"8351","ENSRNOG00000021003",469.947477501539,-0.374625659535337,0.256140543272971,-1.4625785311,0.143582741343083,0.509269362860515,"SAC3 domain containing 1","Sac3d1","293690"
"8352","ENSRNOG00000021004",169.78715788992,-0.872897462023746,0.482538534846864,-1.80896943764453,0.0704557515508193,0.390396771605003,"Ras interacting protein 1","Rasip1","292912"
"8353","ENSRNOG00000021005",2754.03228352844,-0.196336273311166,0.129043305394936,-1.52147585425125,0.128140466132657,0.487104910490917,"mitochondrial ribosomal protein L16","Mrpl16","293754"
"8354","ENSRNOG00000021006",5317.26165965171,-0.16530823330764,0.176524241058817,-0.936461940389027,0.349035399531076,0.700840921280652,"transmembrane protein 147","Tmem147","292792"
"8355","ENSRNOG00000021007",1206.62527995396,-0.444216243214515,0.238146555013564,-1.86530619008624,0.062138497991898,0.371363149416146,"sorting nexin 15","Snx15","293691"
"8356","ENSRNOG00000021009",21.030875696164,-0.478317995282935,0.693064852542951,-0.690148971669708,0.490100509345737,NA,"glyceraldehyde-3-phosphate dehydrogenase, spermatogenic","Gapdhs","66020"
"8357","ENSRNOG00000021010",782.668010679365,-0.287124461271698,0.176356355239649,-1.62809251121984,0.103505271227413,0.452859338183151,"ADP-ribosylation factor like GTPase 2","Arl2","65142"
"8358","ENSRNOG00000021011",8.87541438359131,0.895896592757259,1.18309112019811,0.757250711684188,0.448899673704507,NA,"fucosyltransferase 2","Fut2","58924"
"8359","ENSRNOG00000021012",1089.87221768144,0.0403582465231405,0.207113657973233,0.194860382063052,0.84550225013873,0.947074857150584,"regulatory factor X5","Rfx5","310659"
"8360","ENSRNOG00000021013",442.478506813435,0.151780041976166,0.309596822027203,0.490250645928239,0.623956546467709,0.858688725913186,"syntaxin 3","Stx3","81802"
"8361","ENSRNOG00000021015",120.079015087215,-0.178881086346713,0.432738695140283,-0.413369750280187,0.679335733815328,0.882098235571111,"suprabasin","Sbsn","292793"
"8362","ENSRNOG00000021017",15.416053766603,-0.986431975125925,1.29474321984232,-0.761874601858162,0.446134849828018,NA,"carbonic anhydrase 11","Car11","308588"
"8363","ENSRNOG00000021018",32.5799279749097,-0.255244489044125,1.02518245083234,-0.248974696003518,0.803380354855875,NA,"basic leucine zipper ATF-like transcription factor 2","Batf2","309178"
"8364","ENSRNOG00000021021",109.302821231967,-0.320859887201475,0.385600559511948,-0.832104309204284,0.405350069724814,0.740280805873758,"free fatty acid receptor 2","Ffar2","292794"
"8365","ENSRNOG00000021024",1372.27977978417,-0.0538475478281239,0.180102012499525,-0.298983598688359,0.764952559852627,0.914233140239571,"phosphatidylinositol 4-kinase beta","Pi4kb","81747"
"8366","ENSRNOG00000021025",534.131984002605,-0.0268735799992295,0.239789669972475,-0.11207146664122,0.910766741192228,0.970449068853199,"protein phosphatase 2, regulatory subunit B', beta","Ppp2r5b","309179"
"8367","ENSRNOG00000021026",436.004980650022,0.242479817467931,0.190939757565481,1.2699283824364,0.20411014203585,0.573917996314684,"zinc finger protein 687","Zfp687","100363361"
"8368","ENSRNOG00000021027",640.547561827697,-0.171947337947084,0.188550592430304,-0.911942708483623,0.361798877523155,0.708931748220828,"D-box binding PAR bZIP transcription factor","Dbp","24309"
"8369","ENSRNOG00000021031",5195.084617384,-0.186915747316475,0.260053686282765,-0.718758307133684,0.472289850636518,0.779956476573361,"granulin precursor","Grn","29143"
"8370","ENSRNOG00000021032",1099.55581186887,-0.113138840638897,0.213253197717594,-0.530537604358568,0.595739243749215,0.847442813568364,"sphingosine kinase 2","Sphk2","308589"
"8371","ENSRNOG00000021035",46269.9939010358,-0.489384917950307,0.164879530278263,-2.96813629396194,0.00299611446332913,0.0881415068863103,"ribosomal protein L18","Rpl18","81766"
"8372","ENSRNOG00000021039",40.4246930943897,0.568873617454974,0.538490098040143,1.05642354339553,0.29077475443701,NA,"family with sequence similarity 83, member E","Fam83e","292913"
"8373","ENSRNOG00000021041",438.134514678563,-0.431616020577313,0.28112606528462,-1.53531128513584,0.124707383418252,0.483087295072067,"family with sequence similarity 171, member A2","Fam171a2","100361389"
"8374","ENSRNOG00000021042",5721.09869335528,-0.290791261587858,0.176914045055215,-1.64368669258058,0.100240936149397,0.448578639224111,"proteasome 26S subunit ubiquitin receptor, non-ATPase 4","Psmd4","83499"
"8375","ENSRNOG00000021044",535.687067647537,0.333177425090395,0.182344391789499,1.82718767394294,0.0676715565090621,0.383572576556254,"G patch domain containing 8","Gpatch8","685233"
"8376","ENSRNOG00000021046",175.561906199651,-0.139322767235049,0.458675222699074,-0.30375036701395,0.761318082448654,0.913121816811661,"sulfotransferase family 2B member 1","Sult2b1","292915"
"8377","ENSRNOG00000021047",1545.18712507158,-0.124918565930771,0.206835175923987,-0.603952230913949,0.545875401731111,0.821519028249663,"LRR binding FLII interacting protein 2","Lrrfip2","301035"
"8378","ENSRNOG00000021048",6.4836917327764,-0.843446576225221,1.45171639734823,-0.58099955181735,0.561240755609436,NA,"lemur tyrosine kinase 3","Lmtk3","691056"
"8379","ENSRNOG00000021051",1579.05070714541,-0.0809341355889471,0.139597763890656,-0.579766704947659,0.562071953265366,0.829366112496182,"cytohesin 2","Cyth2","116692"
"8380","ENSRNOG00000021052",1076.18383741063,0.444054877226823,0.147723272040843,3.00599134511486,0.00264716532319734,0.0844201042145706,"PAT1 homolog 1, processing body mRNA decay factor","Patl1","361736"
"8381","ENSRNOG00000021053",18.1093756965035,0.0316400928327937,0.875372108620617,0.0361447349318122,0.971166952297009,NA,"lipolysis stimulated lipoprotein receptor","Lsr","64355"
"8382","ENSRNOG00000021054",1387.90885939273,0.00676945163501109,0.17727569336992,0.0381860113269184,0.96953937410601,0.991040202387944,"menin 1","Men1","29417"
"8383","ENSRNOG00000021056",230.903847146106,0.383997177801741,0.352482793142716,1.08940687395843,0.27597450145518,0.642792491625863,"potassium inwardly-rectifying channel, subfamily J, member 14","Kcnj14","276720"
"8384","ENSRNOG00000021057",2137.33448833487,0.0945407758948764,0.154450172640826,0.61211181754216,0.540463779331198,0.819043837312918,"oxysterol binding protein","Osbp","365410"
"8385","ENSRNOG00000021058",1158.40373205163,-0.246045039319061,0.174926260595286,-1.40656433449016,0.159556615108975,0.528528386097085,"glutamate-rich WD repeat containing 1","Grwd1","308592"
"8386","ENSRNOG00000021061",533.266559651704,0.0238179743829824,0.176777778510016,0.134733984009381,0.892822202814319,0.962714203545808,"mitogen activated protein kinase kinase kinase kinase 2","Map4k2","293694"
"8387","ENSRNOG00000021062",11899.2369161995,-0.189706772694763,0.205743609995542,-0.922054263064952,0.35650027216503,0.705502450651638,"FXYD domain-containing ion transport regulator 5","Fxyd5","60338"
"8388","ENSRNOG00000021063",13.1341399144593,-0.36450291161055,1.02066191850723,-0.357124043722188,0.720998945445017,NA,"glutamate ionotropic receptor NMDA type subunit 2D","Grin2d","24412"
"8389","ENSRNOG00000021068",951.581244587618,0.0414381843081017,0.165708814290522,0.250066265246771,0.802536103742304,0.929299587175156,"phosphatidylinositol-4-phosphate 5-kinase, type 1, alpha","Pip5k1a","365865"
"8390","ENSRNOG00000021079",183.831530031935,-1.34316952260783,0.788807730862251,-1.70278443029407,0.0886084176221147,0.42796771781919,"FXYD domain-containing ion transport regulator 1","Fxyd1","58971"
"8391","ENSRNOG00000021081",838.468737124065,-0.553877583527654,0.22904419759682,-2.41821268270078,0.0155969575349276,0.201592942044973,"vacuolar protein sorting 72 homolog","Vps72","310661"
"8392","ENSRNOG00000021082",3186.19564936555,-0.192443003239434,0.219298471758816,-0.877539189835676,0.380193842289597,0.72326339407719,"KDEL endoplasmic reticulum protein retention receptor 1","Kdelr1","361577"
"8393","ENSRNOG00000021085",4601.69462519444,0.0309016392927267,0.151404370829214,0.204100047597596,0.838275317141038,0.944272730350324,"splicing factor 1","Sf1","117855"
"8394","ENSRNOG00000021086",149.883407806209,-0.141691184450388,0.351791183408741,-0.402770709252708,0.687116910858992,0.885560175465191,"deltex E3 ubiquitin ligase 4","Dtx4","293774"
"8395","ENSRNOG00000021088",89.0496707463705,-2.59261706717122,1.46172418058836,-1.77367050610578,0.0761176677549766,0.402363733554255,"tropomodulin 4","Tmod4","295261"
"8396","ENSRNOG00000021090",1257.08571673085,-3.39170963678299,2.3935572037274,-1.4170163267881,0.156478154068595,0.524041376004988,"glycogen phosphorylase, muscle associated","Pygm","24701"
"8397","ENSRNOG00000021092",547.667271132161,-0.299908820423772,0.196933419360661,-1.52289449600488,0.127785103032028,0.48656635385272,"sodium channel modifier 1","Scnm1","310662"
"8398","ENSRNOG00000021096",197.489597997119,-0.43163170318105,0.257578446041564,-1.6757291218047,0.0937912628815836,0.434994727358978,"transmembrane protein 143","Tmem143","308593"
"8399","ENSRNOG00000021098",74.097029239352,-0.502660324238665,0.641780087478894,-0.783228295868865,0.433493061463712,0.75819469058832,"RAS guanyl releasing protein 2","Rasgrp2","361714"
"8400","ENSRNOG00000021099",426.259590316265,-0.0954547761128454,0.273445357401813,-0.349081721554263,0.727027958554409,0.900284240607129,"LysM domain containing 1","Lysmd1","499671"
"8401","ENSRNOG00000021100",2120.77600623575,0.0513854538334164,0.20279018071657,0.253392218754592,0.799965140034307,0.927926960702046,"TNF alpha induced protein 8 like 2","Tnfaip8l2","310663"
"8402","ENSRNOG00000021101",40.095002010645,-0.628131954722724,0.715071968413705,-0.878417813127473,0.379717021004285,NA,"semaphorin 6C","Sema6c","29744"
"8403","ENSRNOG00000021102",706.523660780268,-2.73806487371323,1.48852981543492,-1.83944241178214,0.0658501408694922,0.379526725352028,"sodium voltage-gated channel beta subunit 1","Scn1b","29686"
"8404","ENSRNOG00000021104",7707.59434326058,-0.149852657973363,0.140276880503774,-1.06826340474068,0.285401711040195,0.649554794640934,"epithelial membrane protein 3","Emp3","81505"
"8405","ENSRNOG00000021105",269.000945938802,0.533683273544627,0.268085355073608,1.99072147524841,0.0465115164038343,0.328087741175746,"GA binding protein transcription factor subunit beta 2","Gabpb2","295263"
"8406","ENSRNOG00000021106",3524.18023251063,0.25224100076887,0.244434061351595,1.03193883607754,0.302100771293073,0.660477174510916,"GRAM domain containing 1A","Gramd1a","361550"
"8407","ENSRNOG00000021109",71.4647533804535,-0.0218149677025113,0.527400571499741,-0.0413631855583266,0.967006361333753,0.98987234147455,"outer dynein arm docking complex subunit 1","Odad1","308594"
"8408","ENSRNOG00000021113",7728.59837348197,0.00908305376723277,0.126532083960483,0.0717845899864373,0.942773336588657,0.981039993665351,"ubiquitin-like modifier activating enzyme 2","Uba2","308508"
"8409","ENSRNOG00000021117",2306.12078094281,-0.029274662863629,0.166362409686922,-0.175969216355553,0.860318126824526,0.951590854801755,"ribosomal protein S6 kinase A4","Rps6ka4","361715"
"8410","ENSRNOG00000021118",2506.5947242757,-0.337875942369471,0.157284877177431,-2.14817818745738,0.0316996028179745,0.275876803404081,"Nodal modulator 1","Nomo1","361578"
"8411","ENSRNOG00000021119",748.700608822583,-0.238525630229336,0.18209633150286,-1.30988707054535,0.190234041719319,0.559933774717075,"programmed cell death 2-like","Pdcd2l","689637"
"8412","ENSRNOG00000021120",593.680213466871,-0.342521527307949,0.235871787513971,-1.45215131880773,0.146459535206511,0.512111863298072,"prune exopolyphosphatase 1","Prune1","310664"
"8413","ENSRNOG00000021123",27.1145993953631,0.191343336086024,0.818901642831384,0.233658508028445,0.815250101897234,NA,NA,NA,NA
"8414","ENSRNOG00000021125",43427.7227848637,-0.218904690949217,0.213502800440514,-1.02530126301649,0.305221060039871,0.663283406862748,"peroxiredoxin 5","Prdx5","113898"
"8415","ENSRNOG00000021128",68.689485773537,-3.11965609217448,4.10055408590143,-0.760788914576329,0.446783156671773,0.764981333741507,"potassium inwardly-rectifying channel, subfamily J, member 11","Kcnj11","83535"
"8416","ENSRNOG00000021129",903.780322204265,0.123900385427981,0.200020310175353,0.61943902256406,0.535627180702087,0.817332187681713,"granule associated Rac and RHOG effector 1","Garre1","308509"
"8417","ENSRNOG00000021131",739.273903289303,-0.103048350302994,0.178147673955209,-0.578443422892531,0.562964784518105,0.829745702983553,"MINDY lysine 48 deubiquitinase 1","Mindy1","310665"
"8418","ENSRNOG00000021133",4227.28391863874,0.10125351728734,0.152774747338076,0.662763441285721,0.507482071254334,0.802790521221424,"LSM14A mRNA processing body assembly factor","Lsm14a","361554"
"8419","ENSRNOG00000021137",83.18014668495,0.149654415164317,0.669762660247825,0.223443951188533,0.823190000770794,0.938743754602707,"potassium channel tetramerization domain containing 15","Kctd15","499129"
"8420","ENSRNOG00000021138",3649.33244241747,0.0713672484057732,0.145943435532771,0.489006224536547,0.624837290068226,0.858688725913186,"ceramide synthase 2","Cers2","310667"
"8421","ENSRNOG00000021139",1790.73428690658,-0.188159818933494,0.162687865690116,-1.1565694720705,0.247448300763146,0.619888746182465,"estrogen related receptor, alpha","Esrra","293701"
"8422","ENSRNOG00000021140",40.5112749797477,-1.09397330224254,0.632834041387274,-1.72868908860272,0.0838647552540253,NA,"potassium two pore domain channel subfamily K member 4","Kcnk4","116489"
"8423","ENSRNOG00000021143",1334.34021222624,0.39819261619996,0.13615029123423,2.92465489857026,0.00344838409952704,0.0966991452539788,"SET domain bifurcated histone lysine methyltransferase 1","Setdb1","689883"
"8424","ENSRNOG00000021144",5702.09240581607,0.158722025486524,0.248329738163199,0.639158349139053,0.522719924586888,0.810284985298853,NA,NA,NA
"8425","ENSRNOG00000021145",292.028393535425,-0.516685030423543,0.344036434136711,-1.50183230366301,0.133140423326944,0.496333896390721,"G protein-coupled receptor 137","Gpr137","689984"
"8426","ENSRNOG00000021147",900.953616608996,-0.228987101218323,0.159673336821202,-1.43409730000655,0.151544498302662,0.517840548627528,"BCL2-associated agonist of cell death","Bad","64639"
"8427","ENSRNOG00000021150",588.442004018203,-0.103017963908748,0.206066785257205,-0.499925127575337,0.617127798408064,0.855473028719812,"phospholipase C beta 3","Plcb3","29322"
"8428","ENSRNOG00000021151",14881.7932037816,-0.331885782226543,0.158595276134337,-2.09265868641271,0.0363796337103289,0.294581884631646,"protein phosphatase 1, regulatory (inhibitor) subunit 14B","Ppp1r14b","259225"
"8429","ENSRNOG00000021153",5679.8241878373,-0.0877952221596118,0.186250062278406,-0.471383585517279,0.637366835642527,0.864652943881925,"FKBP prolyl isomerase 2","Fkbp2","293702"
"8430","ENSRNOG00000021153",5679.8241878373,-0.0877952221596118,0.186250062278406,-0.471383585517279,0.637366835642527,0.864652943881925,"FKBP prolyl isomerase 2 like 1","Fkbp2l1","120093053"
"8431","ENSRNOG00000021155",1738.86287720378,0.270522580290458,0.160516003101348,1.68533090198897,0.0919247468443858,0.433160169044144,"cathepsin K","Ctsk","29175"
"8432","ENSRNOG00000021156",353.587156058017,-0.624638849335656,0.222814726875987,-2.80340019752516,0.00505668799193848,0.116539256656315,"vascular endothelial growth factor B","Vegfb","89811"
"8433","ENSRNOG00000021157",14043.5356881378,0.343028659420042,0.278924307393243,1.22982705460812,0.218761874745373,0.592718692045709,"cathepsin S","Ctss","50654"
"8434","ENSRNOG00000021158",234.929300041253,0.105701413005306,0.275176792562364,0.384121829537462,0.700888152679006,0.889448785766029,"nudix hydrolase 22","Nudt22","293703"
"8435","ENSRNOG00000021161",4437.02542696552,0.0205340026541749,0.105339421006918,0.194931797212236,0.845446341079715,0.947074857150584,"FERM domain containing kindlin 3","Fermt3","309186"
"8436","ENSRNOG00000021164",8015.13847864926,-0.211684851443683,0.20120715112553,-1.05207419447839,0.292765510616084,0.655354962320904,"stress-induced phosphoprotein 1","Stip1","192277"
"8437","ENSRNOG00000021166",237.755367372155,-0.38225041667624,0.496103936363287,-0.770504704071378,0.441000565703531,0.763649223816993,"extracellular matrix protein 1","Ecm1","116662"
"8438","ENSRNOG00000021168",9673.91596470274,0.0940597517798088,0.153453029236362,0.612954675758987,0.53990630921717,0.819043837312918,"acidic nuclear phosphoprotein 32 family member E","Anp32e","361999"
"8439","ENSRNOG00000021170",3252.46146840235,-0.161181670676077,0.162882687499011,-0.989556797907424,0.322390795176454,0.676949318163763,"pleckstrin homology domain containing O1","Plekho1","310674"
"8440","ENSRNOG00000021173",1708.24478043351,-0.0704505108236409,0.134074986548903,-0.525456034992361,0.599266208633034,0.849257577042046,"vacuolar protein sorting 45 homolog","Vps45","64516"
"8441","ENSRNOG00000021174",179.421400971609,-2.96512086386209,1.08647859920533,-2.72911115417353,0.0063505294320093,0.131181748138348,"mono-ADP ribosylhydrolase 1","Macrod1","246233"
"8442","ENSRNOG00000021175",2691.95289675808,-0.255572368621683,0.216872222967595,-1.17844676060645,0.238618545195534,0.613329763638088,"OTU deubiquitinase, ubiquitin aldehyde binding 1","Otub1","293705"
"8443","ENSRNOG00000021176",632.708529512175,0.465204197200002,0.379723151767956,1.22511412599957,0.220532223548895,0.594684833042199,"myotubularin related protein 11","Mtmr11","689613"
"8444","ENSRNOG00000021179",1323.20546653215,-0.134651020771451,0.215361732939496,-0.625231878168811,0.531818882397051,0.81482965683567,"N(alpha)-acetyltransferase 40, NatD catalytic subunit","Naa40","361718"
"8445","ENSRNOG00000021181",2898.30652062876,-0.558597307560001,0.278339809187265,-2.00688974096472,0.0447614044554471,0.323489632452198,"splicing factor 3B subunit 4","Sf3b4","295270"
"8446","ENSRNOG00000021182",68.6935574555114,0.0628441123810313,0.456600006927017,0.137634935233534,0.890528943949008,0.962196113352836,"synaptic vesicle glycoprotein 2a","Sv2a","117559"
"8447","ENSRNOG00000021184",1025.94139895283,-0.220847136634569,0.220981799482938,-0.999390615658465,0.317605504059826,0.672181353229818,"microtubule affinity regulating kinase 2","Mark2","60328"
"8448","ENSRNOG00000021185",1388.99617163881,-0.506135641992649,0.144680781213981,-3.49829215563939,0.000468247895667951,0.0315606997453048,"bolA family member 1","Bola1","365875"
"8449","ENSRNOG00000021199",4620.22794126764,0.623334623588437,0.338122213833806,1.84351869852248,0.0652533142058359,0.378263229243096,"Fc gamma receptor 1A","Fcgr1a","295279"
"8450","ENSRNOG00000021200",135.35029744077,-3.0406472370641,3.05267512086604,-0.996059887369043,0.319221048140685,0.672775200496428,"hemojuvelin BMP co-receptor","Hjv","310681"
"8451","ENSRNOG00000021201",13004.0233402869,-0.301689012276536,0.231192344589666,-1.30492647934339,0.1919178836813,0.562581117901121,"thioredoxin interacting protein","Txnip","117514"
"8452","ENSRNOG00000021202",6490.0903528554,-0.000768336941359129,0.241117116763548,-0.00318657153698715,0.997457488071623,0.999042178610676,"reticulon 3","Rtn3","140945"
"8453","ENSRNOG00000021203",476.401401833926,0.239564328993495,0.35241161766413,0.679785560366556,0.496640250940401,0.796934356160178,"atlastin GTPase 3","Atl3","309187"
"8454","ENSRNOG00000021206",458.028586073559,0.239387748654933,0.617364064826523,0.387757827663974,0.698195257030395,0.888596077407763,"phospholipase A and acyltransferase 3","Plaat3","24913"
"8455","ENSRNOG00000021209",611.345021322362,-0.289689404440971,0.236666521095563,-1.22404048996857,0.220936953560304,0.594930751249777,"RNA polymerase III subunit GL","Polr3gl","690254"
"8456","ENSRNOG00000021213",1262.16799228421,0.0342368438815469,0.212213309179731,0.161332218105842,0.871831749240694,0.955322855159317,"limb and CNS expressed 1 like","Lix1l","499677"
"8457","ENSRNOG00000021215",6760.90843255557,-0.1433508533082,0.170807668125707,-0.839253031677125,0.401327333795568,0.739370814991286,"RNA binding motif protein 8A","Rbm8a","295284"
"8458","ENSRNOG00000021216",1227.77956226901,-0.250867455225611,0.178236691407838,-1.40749614035182,0.159280320939835,0.52809941212129,"peroxisomal biogenesis factor 11 beta","Pex11b","310682"
"8459","ENSRNOG00000021217",9.55089717697226,0.813291073979569,0.993372761016632,0.818716906579193,0.412947948454396,NA,"integrin subunit alpha 10","Itga10","310683"
"8460","ENSRNOG00000021218",290.466796404749,-0.0172216623029917,0.258095951011636,-0.066725813541396,0.94679998386948,0.982332721872755,"protein inhibitor of activated STAT, 3","Pias3","83614"
"8461","ENSRNOG00000021220",2452.62490475353,3.18040088624091,1.63358109856684,1.94688888664977,0.0515480572882339,0.340217178102344,"carboxypeptidase X (M14 family), member 1","Cpxm1","296156"
"8462","ENSRNOG00000021221",1351.01072322266,0.211350645995096,0.195532517398191,1.08089768805407,0.279742627174397,0.645494489335328,"PC-esterase domain containing 1A","Pced1a","296158"
"8463","ENSRNOG00000021222",1442.90413099386,-0.126861258007643,0.126692085152831,-1.00133530721045,0.316664728801221,0.67116600675393,"VPS16 core subunit of CORVET and HOPS complexes","Vps16","296159"
"8464","ENSRNOG00000021223",2316.91686009803,0.250199145000534,0.126552713786692,1.97703500394508,0.0480376736537849,0.332872133017859,"protein tyrosine phosphatase, receptor type, A","Ptpra","25167"
"8465","ENSRNOG00000021224",3362.09157459892,-0.0356907481896468,0.159414919370311,-0.223885871727849,0.822846109431293,0.938516965582036,"mitochondrial ribosomal protein S26","Mrps26","362216"
"8466","ENSRNOG00000021230",589.705664434926,-0.0675675548889084,0.204314214178694,-0.330704132164851,0.74086798075511,0.905213775584559,"U-box domain containing 5","Ubox5","296161"
"8467","ENSRNOG00000021231",18.0749793283212,-0.741058542854316,0.721033259245336,-1.02777303730752,0.30405660217121,NA,"leucine zipper tumor suppressor family member 3","Lzts3","280670"
"8468","ENSRNOG00000021232",2905.40106406287,-0.110943709911608,0.137873473907546,-0.804677700265996,0.421005691161057,0.751296989198816,"DDRGK domain containing 1","Ddrgk1","296162"
"8469","ENSRNOG00000021233",5641.24834180511,-0.444661247017414,0.246840073551652,-1.80141433527959,0.0716375983401537,0.395474053632887,"inosine triphosphatase","Itpa","311422"
"8470","ENSRNOG00000021234",996.910151481191,0.57271916622312,0.310771168552049,1.84289671687224,0.0653440917505602,0.378596684264696,"solute carrier family 4 member 11","Slc4a11","311423"
"8471","ENSRNOG00000021237",104.128664143173,0.558308712623315,0.365949360373187,1.52564472869679,0.127098366343716,0.485343291237718,"dynein axonemal assembly factor 9","Dnaaf9","499891"
